Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6K7zkRV0LNalktemZBgGOJ,"TF","DON'T GET SCARED","Rolling Stone P",2023-09-18,129205,5,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","VBz",0.831,0.593,6,-8.945,0,0.204,0.291,0.732,0.393,0.409,150.031,4
1u8c2t2Cy7UBoG4ArRcF5g,"Blank Space","1989 (Deluxe)","Taylor Swift",2014-01-01,231826,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Big Machine Records, LLC",0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4
0JXXNGljqupsJaZsgSbMZV,"Sure Thing","All I Want Is You","Miguel",2010-11-26,195373,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"r&b","Jive",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
4FyesJzVpA39hbYvcseO2d,"Just Wanna Rock","Just Wanna Rock","Lil Uzi Vert",2022-10-17,123890,73,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"melodyjny rap","Generation Now/Atlantic",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,4
1bDbXMyjaUIooNwFE9wn0N,"Rich Flex","Her Loss","Drake,21 Savage",2022-11-04,239359,77,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"rap,hip-hop","OVO / Republic Records",0.549,0.518,4,-9.39,0,0.257,0.0517,0.00000121,0.378,0.418,160.07,4
2FDTHlrBguDzQkp7PVj16Q,"Sprinter","Sprinter","Dave,Central Cee",2023-06-01,229133,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"grime,brytyjski drill,drill","Neighbourhood / Live Yours",0.918,0.681,1,-4.705,1,0.201,0.263,0,0.0615,0.706,139.057,4
5odlY52u43F5BjByhxg7wg,"golden hour","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,209259,78,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","JVKE",0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
6Q0Ri8aYyOjsSvqfwB1mS0,"Can't Stop","Can't Stop","Max Wassen,20syl",2023-07-27,157037,35,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.553,0.741,6,-6.717,1,0.0516,0.000388,0,0.321,0.939,80.973,4
4uUG5RXrOk84mYEfFvj3cK,"I'm Good (Blue)","I'm Good (Blue)","David Guetta,Bebe Rexha",2022-08-26,175238,87,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"edm,dance","Parlophone UK",0.561,0.965,7,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
5w40ZYhbBMAlHYNDaVJIUu,"Chemical","Chemical","Post Malone",2023-04-14,184013,77,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Mercury Records/Republic Records",0.49,0.88,2,-4.856,1,0.0435,0.00154,0,0.103,0.392,169.949,4
5XeFesFbtLpXzIVDNQP22n,"I Wanna Be Yours","AM","Arctic Monkeys",2013-09-09,183956,92,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"indie,garage rock,indie rock","Domino Recording Co",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
1xK59OXxi2TAAAbmZK0kBL,"Romantic Homicide","Romantic Homicide","d4vd",2022-07-20,132630,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Darkroom/Interscope Records",0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4
6xGruZOHLs39ZbVccQTuPZ,"Glimpse of Us","Glimpse of Us","Joji",2022-06-10,233456,38,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","88rising Music/Warner Records",0.44,0.317,8,-9.258,1,0.0531,0.891,0.00000478,0.141,0.268,169.914,3
1rDQ4oMwGJI7B4tovsBOxc,"First Class","First Class","Jack Harlow",2022-04-08,173947,13,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Generation Now/Atlantic",0.905,0.563,8,-6.135,1,0.102,0.0254,0.00000971,0.113,0.324,106.998,4
08ultjBV79qGVM3psldUmD,"LoveLove.mp3","LoveLove.mp3","Max Wassen,Adam Trigger",2023-04-27,157627,18,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.812,0.806,9,-9.059,0,0.0643,0.0511,0.000237,0.12,0.65,118.047,4
75FEaRjZTKLhTrFGsfMUXR,"Running Up That Hill (A Deal With God)","Hounds Of Love","Kate Bush",1985,298933,10,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"art pop,barokowy pop,art rock","Parlophone UK",0.629,0.547,10,-13.123,0,0.055,0.72,0.00314,0.0604,0.197,108.375,4
4h9wh7iOZ0GGn8QVp4RAOB,"I Ain't Worried","I Ain’t Worried (Music From The Motion Picture Top Gun: Maverick)","OneRepublic",2022-05-13,148485,83,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"soft pop","Interscope Records",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
5uU1uuyaUIBOiiUSQG7Wl3,"You Proof","You Proof","Morgan Wallen",2022-05-13,157477,68,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country","Big Loud / Mercury Records / Republic Records",0.731,0.85,9,-4.913,1,0.0336,0.252,0,0.605,0.644,119.706,4
02MWAaffLxlfxAUY7c5dvx,"Heat Waves","Dreamland (+ Bonus Levels)","Glass Animals",2020-08-06,238805,18,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Polydor Records",0.761,0.525,11,-6.9,1,0.0944,0.44,0.0000067,0.0921,0.531,80.87,4
6FWTD6vyz5zpdhTlZuobQ7,"Chemistry","Chemistry","Remy Cooper",2023-08-03,176143,8,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.706,0.804,11,-6.088,1,0.0426,0.03,0,0.0713,0.724,121.008,4
0O6u0VJ46W86TxN9wgyqDj,"I Like You (A Happier Song) (with Doja Cat)","Twelve Carat Toothache","Post Malone,Doja Cat",2022-06-03,192840,77,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Mercury Records/Republic Records",0.733,0.67,5,-6.009,1,0.0751,0.121,0,0.121,0.472,100.964,4
5IgjP7X4th6nMNDh4akUHb,"Under The Influence","Indigo (Extended)","Chris Brown",2019-10-04,184613,85,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"r&b","Chris Brown Entertainment/RCA Records",0.755,0.562,9,-8.947,0,0.0355,0.0186,0.000231,0.18,0.368,116.931,4
5LrN7yUQAzvthd4QujgPFr,"Here With Me","Petals to Thorns","d4vd",2023-05-26,242484,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Darkroom/Interscope Records",0.575,0.45,4,-9.306,1,0.0259,0.531,0.0000659,0.124,0.263,132.039,4
0e8nrvls4Qqv5Rfa2UhqmO,"THATS WHAT I WANT","MONTERO","Lil Nas X",2021-09-17,143901,76,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4
4fouWK6XVHhzl78KzQ1UjL,"abcdefu","abcdefu","GAYLE",2021-08-13,168601,75,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Atlantic/Arthouse Records",0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4
4h4QlmocP3IuwYEj2j14p8,"Sunroof","Sunroof","Nicky Youre,hey daisy",2021-12-03,163025,13,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.768,0.714,10,-5.11,1,0.0401,0.352,0,0.15,0.842,131.443,4
5S6LrGpPB3uJDu15xLdnc5,"Under The Sun","The Gold EP","Max Wassen,Nelson Elle",2022-11-24,150600,19,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.714,0.631,6,-7.745,1,0.145,0.184,0.0000112,0.103,0.756,100.159,4
1r9xUipOqoNwggBpENDsvJ,"Enemy (with JID) - from the series Arcane League of Legends","Enemy (with JID) [from the series Arcane League of Legends]","Imagine Dragons,JID,Arcane,League of Legends",2021-10-28,173381,77,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","KIDinaKORNER/Interscope Records",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,4
54ipXppHLA8U4yqpOFTUhr,"Bones","Mercury - Acts 1 & 2","Imagine Dragons",2022-07-01,165264,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Kid Ina Korner / Interscope",0.772,0.75,5,-3.67,0,0.0455,0.0201,0,0.074,0.587,114.061,4
5HCyWlXZPP0y6Gqq8TgA20,"STAY (with Justin Bieber)","STAY (with Justin Bieber)","The Kid LAROI,Justin Bieber",2021-07-09,141805,81,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4
63FAojGBzelKQtAGwPoDf4,"What U Want","What U Want","Mark Mendy,Jordan Rys,LEØN",2023-05-25,142608,54,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"slap house","Soave Records",0.615,0.655,11,-5.808,1,0.0476,0.0232,0,0.616,0.717,138.086,4
75MNhvTCCKsST3YqqUiU9r,"Shivers","Shivers","Ed Sheeran",2021-09-13,207853,8,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"soft pop","Atlantic Records UK",0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
1qEmFfgcLObUfQm0j1W2CK,"Late Night Talking","Harry's House","Harry Styles",2022-05-20,177954,79,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.714,0.728,10,-4.595,1,0.0468,0.298,0,0.106,0.901,114.996,4
27NovPIUIRrOZoCHxABJwK,"INDUSTRY BABY (feat. Jack Harlow)","INDUSTRY BABY (feat. Jack Harlow)","Lil Nas X,Jack Harlow",2021-07-23,212000,75,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4
3nqQXoyQOWXiESFLlDF1hG,"Unholy (feat. Kim Petras)","Unholy (feat. Kim Petras)","Sam Smith,Kim Petras",2022-09-22,156943,78,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"soft pop","Capitol Records UK / EMI",0.719,0.454,2,-7.384,1,0.0707,0.0138,0.00000483,0.318,0.224,131.007,4
4k6Uh1HXdhtusDW5y8Gbvy,"Bad Habit","Gemini Rights","Steve Lacy",2022-07-15,232066,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","L-M Records/RCA Records",0.686,0.494,1,-7.093,1,0.0355,0.613,0.000058,0.402,0.7,168.946,4
7rglLriMNBPAyuJOMGwi39,"Cold Heart - PNAU Remix","The Lockdown Sessions","Elton John,Dua Lipa,PNAU",2021-10-22,202735,70,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"pop","EMI",0.795,0.8,1,-6.32,1,0.0309,0.0354,0.0000725,0.0915,0.934,116.032,4
3h8zdE3jyg83xZ0RIimYZ0,"Higher","Higher","Remy Cooper",2023-07-13,187662,19,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.69,0.757,9,-6.717,0,0.0971,0.0396,0,0.0963,0.764,110.024,4
6PQ88X9TkUIAUIZJHW2upE,"Bad Habits","Bad Habits","Ed Sheeran",2021-06-25,231041,10,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"soft pop","Atlantic Records UK",0.808,0.897,11,-3.712,0,0.0348,0.0469,0.0000314,0.364,0.591,126.026,4
0gplL1WMoJ6iYaPgMCL0gX,"Easy On Me","Easy On Me","Adele",2021-10-14,224694,80,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"soft pop","Columbia",0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4
0y60itmpH0aPKsFiGxmtnh,"Wait a Minute!","ARDIPITHECUS","WILLOW",2015-01-11,196520,79,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Roc Nation W Smith P&D",0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,4
4SqWKzw0CbA05TGszDgMlc,"I Love You So","I Love You So","The Walters",2014-11-28,160239,88,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Warner Records",0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4
2Xr1dTzJee307rmrkt8c0g,"love nwantiti (ah ah ah)","CKay The First","CKay",2019-08-30,145800,77,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"afrobeats,afrobeat,afro pop","Chocolate City Music",0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,4
6FH9mGvNIbZaJ8FZfdgRpC,"Like Nobody's Home","Like Nobody's Home","Max Wassen,Victoria Voss",2022-06-09,193251,32,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.761,0.784,0,-6.679,1,0.0494,0.109,0.0002,0.393,0.8,108.021,4
3BZEcbdtXQSo7OrvKRJ6mb,"MONTERO (Call Me By Your Name)","MONTERO (Call Me By Your Name)","Lil Nas X",2021-03-26,137875,3,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.61,0.508,8,-6.682,0,0.152,0.297,0,0.384,0.758,178.818,4
748mdHapucXQri7IAO8yFK,"Kiss Me More (feat. SZA)","Kiss Me More (feat. SZA)","Doja Cat,SZA",2021-04-09,208866,50,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"r&b","Kemosabe Records/RCA Records",0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4
5fwSHlTEWpluwOM0Sxnh5k,"Pepas","Pepas","Farruko",2021-06-24,287120,79,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"reggaeton,trap latino,latynoskie rytmy","Sony Music Latin",0.762,0.766,7,-3.955,1,0.0343,0.00776,0.0000698,0.128,0.442,130.001,4
4ZtFanR9U6ndgddUvNcjcG,"good 4 u","SOUR","Olivia Rodrigo",2021-05-21,178146,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.563,0.664,9,-5.044,1,0.154,0.335,0,0.0849,0.688,166.928,4
6Uj1ctrBOjOas8xZXGqKk4,"Woman","Planet Her","Doja Cat",2021-06-25,172626,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Kemosabe Records/RCA Records",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
5nujrmhLynf4yMoMtj8AQF,"Levitating (feat. DaBaby)","Future Nostalgia","Dua Lipa,DaBaby",2020-03-27,203064,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"pop","Warner Records",0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,4
6sPlolO2Kr74Jm5u8CZPk7,"Get Naked","Get Naked","Max Wassen",2022-07-07,137374,18,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Soave Records",0.852,0.781,1,-4.979,0,0.0664,0.00335,0,0.145,0.956,120.026,4
7EkWXAI1wn8Ii883ecd9xr,"Freaks","Freaks","Surf Curse",2021-05-15,147062,85,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"indie","Surf Curse",0.345,0.941,9,-9.918,1,0.0466,0.0000384,0.633,0.0511,0.407,179.626,4
37y7iDayfwm3WXn5BiAoRk,"Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,7,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Three Quarter",0.603,0.783,6,-4.023,1,0.062,0.449,0.00000796,0.119,0.775,172.041,4
3tjFYV6RSFtuktYl3ZtYcq,"Mood (feat. iann dior)","Mood (feat. iann dior)","24kGoldn,iann dior",2020-07-24,140525,7,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"melodyjny rap","Records/Columbia",0.7,0.722,7,-3.558,0,0.0369,0.221,0,0.272,0.756,90.989,4
27OeeYzk6klgBh83TSvGMA,"WITHOUT YOU","F*CK LOVE (SAVAGE)","The Kid LAROI",2020-11-06,161384,5,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,4
3Wrjm47oTz2sjIgck11l5e,"Beggin'","Chosen","Måneskin",2017-12-08,211560,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","RCA Records Label",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4
2QjOHCTQ1Jl3zawyYOpxh6,"Sweater Weather","I Love You.","The Neighbourhood",2013-04-22,240400,91,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
7lPN2DXiMsVn7XUKtOW1CS,"drivers license","drivers license","Olivia Rodrigo",2021-01-08,242013,23,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.585,0.436,10,-8.761,1,0.0601,0.721,0.0000131,0.105,0.132,143.874,4
5QO79kh1waicV47BqGRL3g,"Save Your Tears","After Hours","The Weeknd",2020-03-20,215626,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Republic Records",0.679,0.825,0,-5.487,1,0.0309,0.0212,0.0000121,0.543,0.644,118.049,4
45bE4HXI0AwGZXfZtMp8JR,"you broke me first","you broke me first","Tate McRae",2020-04-17,169265,10,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","RCA Records Label",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
0sf12qNH5qcw8qpgymFOqD,"Blinding Lights","Blinding Lights","The Weeknd",2019-11-29,201573,23,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Republic Records",0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,4
4xqrdfXkTW4T0RauPLv3WA,"Heather","Kid Krow","Conan Gray",2020-03-20,198040,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Republic Records",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
6WrI0LAC5M1Rw2MnX2ZvEg,"Don't Start Now","Don't Start Now","Dua Lipa",2019-10-31,183290,74,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"pop","Warner Records",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,4
4VginDwYTP2eaHJzO0QMjG,"Circles","Circles","Post Malone",2019-08-30,214906,3,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Republic Records",0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,4
0RiRZpuVRbi7oqRdSMwhQY,"Sunflower - Spider-Man: Into the Spider-Verse","Hollywood's Bleeding","Post Malone,Swae Lee",2019-09-06,157560,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Republic Records",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,4
285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"melodyjny rap,emo rap","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
1rgnBhdG2JDFTbYkYRZAku,"Dance Monkey","Dance Monkey","Tones And I",2019-05-10,209754,61,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Sony Music Entertainment",0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,0.541,98.083,4
6I3mqTwhRpn34SLVafSH7G,"Ghost","Justice","Justin Bieber",2021-03-19,153190,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","RBMG/Def Jam",0.601,0.741,2,-5.569,1,0.0478,0.185,0.0000291,0.415,0.441,153.96,4
2IGMVunIBsBLtEQyoI1Mu7,"Paint The Town Red","Paint The Town Red","Doja Cat",2023-08-04,231750,80,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Kemosabe Records/RCA Records",0.868,0.538,5,-8.603,1,0.174,0.269,0.00000334,0.0901,0.732,99.968,4
4KULAymBBJcPRpk1yO4dOG,"I Remember Everything (feat. Kacey Musgraves)","Zach Bryan","Zach Bryan,Kacey Musgraves",2023-08-25,227195,87,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country,red dirt","Warner Records",0.429,0.453,0,-7.746,1,0.0459,0.554,0.000002,0.102,0.155,77.639,4
3IX0yuEVvDbnqUwMBB3ouC,"bad idea right?","GUTS","Olivia Rodrigo",2023-09-08,184783,80,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.631,0.881,9,-3.545,1,0.0995,0.00177,0.0000045,0.0639,0.808,129.981,4
1kuGVB7EU95pJObxwvfwKS,"vampire","GUTS","Olivia Rodrigo",2023-09-08,219724,86,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.484,0.53,5,-5.821,1,0.0538,0.154,0,0.263,0.323,136.848,4
4rXLjWdF2ZZpXCVTfWcshS,"fukumean","a Gift & a Curse","Gunna",2023-06-16,125040,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"melodyjny rap","300 Entertainment",0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
2gyxAWHebV7xPYVxqoi86f,"get him back!","GUTS","Olivia Rodrigo",2023-09-08,211141,78,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.553,0.847,5,-5.736,1,0.187,0.0143,0,0.561,0.733,162.024,4
1BxfuPKGuaTgP7aM0Bbdwr,"Cruel Summer","Lover","Taylor Swift",2019-08-23,178426,89,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Taylor Swift",0.552,0.702,9,-5.707,1,0.157,0.117,0.0000206,0.105,0.564,169.994,4
7K3BhSpAxZBznislvUMVtn,"Last Night","One Thing At A Time","Morgan Wallen",2023-03-03,163854,81,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country","Big Loud Records / Mercury Records / Republic Records",0.492,0.673,6,-5.431,1,0.0347,0.413,0,0.137,0.488,203.812,4
34sOdxWu9FljH84UXdRwu1,"all-american bitch","GUTS","Olivia Rodrigo",2023-09-08,165833,76,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.421,0.695,6,-4.346,1,0.0428,0.218,0.00000297,0.155,0.45,156.344,4
7mXuWTczZNxG5EDcjFEuJR,"LADY GAGA","GÉNESIS","Peso Pluma,Gabito Ballesteros,Junior H",2023-06-29,212878,80,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"corrido,trap corrido,corridos bélicos,música mexicana,smutne sierreño,banda,sierreño","Double P Records",0.646,0.736,5,-7.118,0,0.0449,0.216,0,0.415,0.873,140.098,3
6wsqVwoiVH2kde4k4KKAFU,"I KNOW ?","UTOPIA","Travis Scott",2023-07-28,211582,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"rap","Cactus Jack/Epic",0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
3Nl5OkkmS5DaBZvuYofpAt,"the grudge","GUTS","Olivia Rodrigo",2023-09-08,189386,77,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.511,0.313,10,-9.32,1,0.0846,0.905,0,0.0832,0.331,126.962,4
3WMj8moIAXJhHsyLaqIIHI,"Something in the Orange","Something in the Orange","Zach Bryan",2022-04-22,228013,85,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country,red dirt","Warner Records",0.369,0.192,4,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3
3rUGC1vUpkDG9CZFHMur1t,"greedy","greedy","Tate McRae",2023-09-15,131872,89,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","RCA Records Label",0.749,0.729,6,-3.19,0,0.0321,0.261,0,0.113,0.816,111.004,1
78Du4CMFgnhdlG33gblkiP,"Rich Men North of Richmond","Rich Men North of Richmond","Oliver Anthony Music",2023-08-11,187244,75,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country","Oliver Anthony Music/ radiowv",0.678,0.264,10,-12.384,1,0.0622,0.753,0,0.302,0.528,121.722,4
5RqSsdzTNPX1uzkmlHCFvK,"QLONA","MAÑANA SERÁ BONITO (BICHOTA SEASON)","KAROL G,Peso Pluma",2023-08-10,172797,82,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"reggaeton,latynoskie rytmy,urbano latino,corrido,trap corrido,corridos bélicos,música mexicana,smutne sierreño,banda","Bichota/Interscope Records",0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
4pCbJC43j3gSqG6Fen6upD,"Hey Driver (feat. The War and Treaty)","Zach Bryan","Zach Bryan,The War And Treaty",2023-08-25,227466,76,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country,red dirt","Warner Records",0.583,0.351,0,-5.836,1,0.0306,0.494,0,0.368,0.462,79.014,4
4iZ4pt7kvcaH6Yo8UoZ4s2,"Snooze","SOS","SZA",2022-12-09,201800,89,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"r&b","Top Dawg Entertainment/RCA Records",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
